B40,FCV,IDA,Number of Records,B40_T60,T60,code,Countryname,Datetime,Filename,incomegroup,Maxyear,nWLD,Np190,Np320,Np550,P190,P320,P550,Precase,Region,Survname,Welftype,Year
0.421016,0,1,1,0.727163445,0.578984,SLE,Sierra Leone,24may2020 10:18:14,SLE_2018_SLIHS_V01_M_V01_A_GMD_ALL.DTA,Low income,2018,1,0.5478463,0.210356,0.0533057,0.4521537,0.789644,0.9466943,EDU:     primary,SSA,SLIHS,CONS,2018
0.5647082,0,1,1,1.297309529,0.4352918,SLE,Sierra Leone,24may2020 10:18:14,SLE_2018_SLIHS_V01_M_V01_A_GMD_ALL.DTA,Low income,2018,1,0.4034841,0.0904135,0.014735,0.5965159,0.9095864,0.985265,RUR:       rural,SSA,SLIHS,CONS,2018
0.3986249,0,0,1,0.662855679,0.6013751,SLV,El Salvador,24may2020 10:18:14,SLV_2018_EHPM_V01_M_V01_A_GMD_ALL.DTA,Lower-middle income,2018,1,0.984859,0.9201111,0.7374197,0.015141,0.0798889,0.2625803,GEN:        male,LAC,EHPM,INC,2018
0.0941911,0,0,1,0.103985620,0.9058089,SLV,El Salvador,24may2020 10:18:14,SLV_2018_EHPM_V01_M_V01_A_GMD_ALL.DTA,Lower-middle income,2018,1,0.9994689,0.9940073,0.9525639,,0.0059927,0.0474361,EDU:     teriary,LAC,EHPM,INC,2018
0.5502215,0,0,1,1.223316588,0.4497785,SLV,El Salvador,24may2020 10:18:14,SLV_2018_EHPM_V01_M_V01_A_GMD_ALL.DTA,Lower-middle income,2018,1,0.9692039,0.8662661,0.605024,0.0307961,0.1337339,0.394976,RUR:       rural,LAC,EHPM,INC,2018
0.528377,0,0,1,1.120337643,0.471623,SLV,El Salvador,24may2020 10:18:14,SLV_2018_EHPM_V01_M_V01_A_GMD_ALL.DTA,Lower-middle income,2018,1,0.9710473,0.8824454,0.6376847,0.0289527,0.1175546,0.3623153,EDU: no eduation,LAC,EHPM,INC,2018
0.3621064,0,0,1,0.567659560,0.6378936,SLV,El Salvador,24may2020 10:18:14,SLV_2018_EHPM_V01_M_V01_A_GMD_ALL.DTA,Lower-middle income,2018,1,0.987081,0.9317221,0.7695199,0.012919,0.0682779,0.2304801,AGE:     15 - 64,LAC,EHPM,INC,2018
0.4012096,0,0,1,0.670033566,0.5987903,SLV,El Salvador,24may2020 10:18:14,SLV_2018_EHPM_V01_M_V01_A_GMD_ALL.DTA,Lower-middle income,2018,1,0.9845875,0.921241,0.7375949,0.0154125,0.078759,0.2624051,GEN:      female,LAC,EHPM,INC,2018
0.4504378,0,0,1,0.819630244,0.5495622,SLV,El Salvador,24may2020 10:18:14,SLV_2018_EHPM_V01_M_V01_A_GMD_ALL.DTA,Lower-middle income,2018,1,0.981881,0.9068761,0.7030329,0.0181191,0.0931238,0.2969671,EDU:     primary,LAC,EHPM,INC,2018
0.5345881,0,0,1,1.148634360,0.4654119,SLV,El Salvador,24may2020 10:18:14,SLV_2018_EHPM_V01_M_V01_A_GMD_ALL.DTA,Lower-middle income,2018,1,0.9765725,0.8800948,0.6230255,0.0234275,0.1199052,0.3769745,AGE:      0 - 14,LAC,EHPM,INC,2018
0.3184242,0,0,1,0.467188242,0.6815758,SLV,El Salvador,24may2020 10:18:14,SLV_2018_EHPM_V01_M_V01_A_GMD_ALL.DTA,Lower-middle income,2018,1,0.9891379,0.948241,0.8084187,0.0108621,0.051759,0.1915813,AGE:    above 64,LAC,EHPM,INC,2018
0.3025423,0,0,1,0.433778708,0.6974577,SLV,El Salvador,24may2020 10:18:14,SLV_2018_EHPM_V01_M_V01_A_GMD_ALL.DTA,Lower-middle income,2018,1,0.9936298,0.9559714,0.8259279,0.0063702,0.0440286,0.1740721,EDU:   secondary,LAC,EHPM,INC,2018
0.3065544,0,0,1,0.442074187,0.6934456,SLV,El Salvador,24may2020 10:18:14,SLV_2018_EHPM_V01_M_V01_A_GMD_ALL.DTA,Lower-middle income,2018,1,0.994363,0.9545715,0.8199172,0.005637,0.0454285,0.1800828,RUR:       urban,LAC,EHPM,INC,2018
0.502393,0,0,1,1.009618032,0.497607,SRB,Serbia,24may2020 10:18:14,SRB_2018_HBS_V01_M_V01_A_GMD_ALL.DTA,Upper-middle income,2018,1,0.999087,0.9879282,0.9110041,,0.0120719,0.088996,RUR:       rural,ECA,HBS,CONS,2018
0.4014961,0,0,1,0.670832888,0.5985039,SRB,Serbia,24may2020 10:18:14,SRB_2018_HBS_V01_M_V01_A_GMD_ALL.DTA,Upper-middle income,2018,1,1,0.9973011,0.9490252,,,0.0509748,AGE:    above 64,ECA,HBS,CONS,2018
0.6592792,0,0,1,1.934954367,0.3407208,SRB,Serbia,24may2020 10:18:14,SRB_2018_HBS_V01_M_V01_A_GMD_ALL.DTA,Upper-middle income,2018,1,0.9949201,0.973175,0.8110024,,,0.1889976,EDU: no eduation,ECA,HBS,CONS,2018
0.5327768,0,0,1,1.140304677,0.4672232,SRB,Serbia,24may2020 10:18:14,SRB_2018_HBS_V01_M_V01_A_GMD_ALL.DTA,Upper-middle income,2018,1,0.9993932,0.9873707,0.8956177,,0.0126293,0.1043823,EDU:     primary,ECA,HBS,CONS,2018
0.1917549,0,0,1,0.237248453,0.8082451,SRB,Serbia,24may2020 10:18:14,SRB_2018_HBS_V01_M_V01_A_GMD_ALL.DTA,Upper-middle income,2018,1,1,0.9993662,0.9943491,,,,EDU:     teriary,ECA,HBS,CONS,2018
0.3680807,0,0,1,0.582480548,0.6319193,SRB,Serbia,24may2020 10:18:14,SRB_2018_HBS_V01_M_V01_A_GMD_ALL.DTA,Upper-middle income,2018,1,1,0.9965615,0.9587719,,,0.0412281,EDU:   secondary,ECA,HBS,CONS,2018
0.3787103,0,0,1,0.609555092,0.6212897,SRB,Serbia,24may2020 10:18:14,SRB_2018_HBS_V01_M_V01_A_GMD_ALL.DTA,Upper-middle income,2018,1,0.999626,0.9929453,0.9443954,,0.0070547,0.0556046,AGE:     15 - 64,ECA,HBS,CONS,2018
0.407227,0,0,1,0.686986418,0.592773,SRB,Serbia,24may2020 10:18:14,SRB_2018_HBS_V01_M_V01_A_GMD_ALL.DTA,Upper-middle income,2018,1,0.9996179,0.9933637,0.940614,,0.0066363,0.059386,GEN:        male,ECA,HBS,CONS,2018
0.3300923,0,0,1,0.492743029,0.6699076,SRB,Serbia,24may2020 10:18:14,SRB_2018_HBS_V01_M_V01_A_GMD_ALL.DTA,Upper-middle income,2018,1,1,0.9967729,0.9624352,,0.0032271,0.0375648,RUR:       urban,ECA,HBS,CONS,2018
0.5041707,0,0,1,1.016823128,0.4958293,SRB,Serbia,24may2020 10:18:14,SRB_2018_HBS_V01_M_V01_A_GMD_ALL.DTA,Upper-middle income,2018,1,0.9988689,0.9857382,0.9116464,,0.0142618,0.0883536,AGE:      0 - 14,ECA,HBS,CONS,2018
0.3932016,0,0,1,0.647993798,0.6067984,SRB,Serbia,24may2020 10:18:14,SRB_2018_HBS_V01_M_V01_A_GMD_ALL.DTA,Upper-middle income,2018,1,0.9996406,0.9930156,0.9424656,,0.0069844,0.0575344,GEN:      female,ECA,HBS,CONS,2018
0.1320431,1,1,1,0.152130941,0.8679569,SSD,South Sudan,24may2020 10:18:14,SSD_2009_NBHS_V01_M_V02_A_GMD_ALL.DTA,Low income,2009,1,0.8411779,0.6410672,0.3677542,0.1588221,0.3589328,0.6322458,RUR:       urban,SSA,NBHS,CONS-EXP,2009
0.4118499,1,1,1,0.700246366,0.58815,SSD,South Sudan,24may2020 10:18:14,SSD_2009_NBHS_V01_M_V02_A_GMD_ALL.DTA,Low income,2009,1,0.5412338,0.2869942,0.1158764,0.4587663,0.7130058,0.8841236,AGE:    above 64,SSA,NBHS,CONS-EXP,2009
0.385252,1,1,1,0.626682701,0.6147481,SSD,South Sudan,24may2020 10:18:14,SSD_2009_NBHS_V01_M_V02_A_GMD_ALL.DTA,Low income,2009,1,0.5695276,0.3482936,0.1562113,0.4304723,0.6517065,0.8437887,AGE:     15 - 64,SSA,NBHS,CONS-EXP,2009
0.4495789,1,1,1,0.816790817,0.5504211,SSD,South Sudan,24may2020 10:18:14,SSD_2009_NBHS_V01_M_V02_A_GMD_ALL.DTA,Low income,2009,1,0.5000558,0.2718604,0.0969555,0.4999442,0.7281396,0.9030445,RUR:       rural,SSA,NBHS,CONS-EXP,2009
,1,1,1,,0.9391667,SSD,South Sudan,24may2020 10:18:14,SSD_2009_NBHS_V01_M_V02_A_GMD_ALL.DTA,Low income,2009,1,0.9348917,0.7512208,0.5460099,,0.2487792,0.4539901,EDU:     teriary,SSA,NBHS,CONS-EXP,2009
0.4340284,1,1,1,0.766873108,0.5659716,SSD,South Sudan,24may2020 10:18:14,SSD_2009_NBHS_V01_M_V02_A_GMD_ALL.DTA,Low income,2009,1,0.5168634,0.297823,0.1216574,0.4831366,0.702177,0.8783426,EDU: no eduation,SSA,NBHS,CONS-EXP,2009
0.4144514,1,1,1,0.707800172,0.5855486,SSD,South Sudan,24may2020 10:18:14,SSD_2009_NBHS_V01_M_V02_A_GMD_ALL.DTA,Low income,2009,1,0.5378713,0.3135307,0.1235207,0.4621287,0.6864693,0.8764793,AGE:      0 - 14,SSA,NBHS,CONS-EXP,2009
0.4039527,1,1,1,0.677719315,0.5960472,SSD,South Sudan,24may2020 10:18:14,SSD_2009_NBHS_V01_M_V02_A_GMD_ALL.DTA,Low income,2009,1,0.5495809,0.3265574,0.1363935,0.4504192,0.6734426,0.8636065,GEN:      female,SSA,NBHS,CONS-EXP,2009
0.281383,1,1,1,0.391561847,0.718617,SSD,South Sudan,24may2020 10:18:14,SSD_2009_NBHS_V01_M_V02_A_GMD_ALL.DTA,Low income,2009,1,0.6819731,0.4567938,0.2240991,0.3180269,0.5432062,0.7759009,EDU:     primary,SSA,NBHS,CONS-EXP,2009
0.3957919,1,1,1,0.655058911,0.6042081,SSD,South Sudan,24may2020 10:18:14,SSD_2009_NBHS_V01_M_V02_A_GMD_ALL.DTA,Low income,2009,1,0.5572966,0.3326441,0.1422375,0.4427034,0.667356,0.8577625,GEN:        male,SSA,NBHS,CONS-EXP,2009
0.1544903,1,1,1,0.182718521,0.8455098,SSD,South Sudan,24may2020 10:18:14,SSD_2009_NBHS_V01_M_V02_A_GMD_ALL.DTA,Low income,2009,1,0.821567,0.6188573,0.3865063,0.178433,0.3811427,0.6134936,EDU:   secondary,SSA,NBHS,CONS-EXP,2009
0.4170028,0,1,1,0.715274104,0.5829972,STP,São Tomé and Principe,24may2020 10:18:14,STP_2017_IOF_V01_M_V01_A_GMD_ALL.DTA,Lower-middle income,2017,1,0.6353555,0.4162712,0.1908871,0.3646445,0.5837288,0.8091128,AGE:    above 64,SSA,IOF,CONS,2017
0.1773041,0,1,1,0.215515964,0.8226959,STP,São Tomé and Principe,24may2020 10:18:14,STP_2017_IOF_V01_M_V01_A_GMD_ALL.DTA,Lower-middle income,2017,1,0.8372094,0.6718709,0.4341592,0.1627906,0.3281291,0.5658408,EDU:     teriary,SSA,IOF,CONS,2017
0.4410966,0,1,1,0.789217817,0.5589035,STP,São Tomé and Principe,24may2020 10:18:14,STP_2017_IOF_V01_M_V01_A_GMD_ALL.DTA,Lower-middle income,2017,1,0.6030545,0.2961308,0.0966741,0.3969455,0.7038692,0.9033259,AGE:      0 - 14,SSA,IOF,CONS,2017
0.4281453,0,1,1,0.748695954,0.5718547,STP,São Tomé and Principe,24may2020 10:18:14,STP_2017_IOF_V01_M_V01_A_GMD_ALL.DTA,Lower-middle income,2017,1,0.6214398,0.3395656,0.1504917,0.3785602,0.6604344,0.8495083,EDU: no eduation,SSA,IOF,CONS,2017
0.4043834,0,1,1,0.678932387,0.5956166,STP,São Tomé and Principe,24may2020 10:18:14,STP_2017_IOF_V01_M_V01_A_GMD_ALL.DTA,Lower-middle income,2017,1,0.6390249,0.3467255,0.1301322,0.3609751,0.6532745,0.8698678,GEN:      female,SSA,IOF,CONS,2017
0.4081414,0,1,1,0.689592751,0.5918586,STP,São Tomé and Principe,24may2020 10:18:14,STP_2017_IOF_V01_M_V01_A_GMD_ALL.DTA,Lower-middle income,2017,1,0.6367902,0.3278891,0.1320495,0.3632098,0.6721109,0.8679506,RUR:       urban,SSA,IOF,CONS,2017
0.310263,0,1,1,0.449827978,0.689737,STP,São Tomé and Principe,24may2020 10:18:14,STP_2017_IOF_V01_M_V01_A_GMD_ALL.DTA,Lower-middle income,2017,1,0.7264966,0.437075,0.187156,0.2735035,0.562925,0.812844,EDU:   secondary,SSA,IOF,CONS,2017
0.3858543,0,1,1,0.628278111,0.6141457,STP,São Tomé and Principe,24may2020 10:18:14,STP_2017_IOF_V01_M_V01_A_GMD_ALL.DTA,Lower-middle income,2017,1,0.655387,0.3782499,0.1439867,0.344613,0.6217501,0.8560132,RUR:       rural,SSA,IOF,CONS,2017
0.3656186,0,1,1,0.576338777,0.6343814,STP,São Tomé and Principe,24may2020 10:18:14,STP_2017_IOF_V01_M_V01_A_GMD_ALL.DTA,Lower-middle income,2017,1,0.6766706,0.3817919,0.1639867,0.3233294,0.6182081,0.8360133,AGE:     15 - 64,SSA,IOF,CONS,2017
0.4220128,0,1,1,0.730142121,0.5779872,STP,São Tomé and Principe,24may2020 10:18:14,STP_2017_IOF_V01_M_V01_A_GMD_ALL.DTA,Lower-middle income,2017,1,0.6262963,0.3186528,0.1214877,0.3737037,0.6813472,0.8785123,EDU:     primary,SSA,IOF,CONS,2017
0.3954983,0,1,1,0.654255067,0.6045017,STP,São Tomé and Principe,24may2020 10:18:14,STP_2017_IOF_V01_M_V01_A_GMD_ALL.DTA,Lower-middle income,2017,1,0.6482498,0.346011,0.1427903,0.3517502,0.653989,0.8572097,GEN:        male,SSA,IOF,CONS,2017
0.6635415,0,0,1,1.972134751,0.3364585,SVK,Slovak Republic,24may2020 10:18:14,SVK_2017_EU-SILC_V01_M_V03_A_GMD_ALL.DTA,High income,2016,1,0.9770657,0.9685405,0.9402205,0.0229342,0.0314595,0.0597795,AGE:      0 - 14,ECA,EU-SILC,Unknown,2016
,0,0,1,,,SVK,Slovak Republic,24may2020 10:18:14,SVK_2017_EU-SILC_V01_M_V03_A_GMD_ALL.DTA,High income,2016,1,,,,,,,EDU: no eduation,ECA,EU-SILC,Unknown,2016
0.6191826,0,0,1,1.625930433,0.3808174,SVK,Slovak Republic,24may2020 10:18:14,SVK_2017_EU-SILC_V01_M_V03_A_GMD_ALL.DTA,High income,2016,1,0.9637395,0.9637395,0.921295,,,,EDU:     primary,ECA,EU-SILC,Unknown,2016
0.344899,0,0,1,0.526482176,0.655101,SVK,Slovak Republic,24may2020 10:18:14,SVK_2017_EU-SILC_V01_M_V03_A_GMD_ALL.DTA,High income,2016,1,0.9875128,0.9829261,0.9775435,0.0124872,0.0170739,0.0224565,RUR:       urban,ECA,EU-SILC,Unknown,2016
0.3788775,0,0,1,0.609988368,0.6211225,SVK,Slovak Republic,24may2020 10:18:14,SVK_2017_EU-SILC_V01_M_V03_A_GMD_ALL.DTA,High income,2016,1,0.9869403,0.9830609,0.9701332,0.0130597,0.0169391,0.0298668,EDU:   secondary,ECA,EU-SILC,Unknown,2016
0.4023834,0,0,1,0.673313626,0.5976166,SVK,Slovak Republic,24may2020 10:18:14,SVK_2017_EU-SILC_V01_M_V03_A_GMD_ALL.DTA,High income,2016,1,0.9867746,0.9812501,0.965912,0.0132254,0.0187499,0.034088,GEN:        male,ECA,EU-SILC,Unknown,2016
0.3962874,0,0,1,0.656417309,0.6037126,SVK,Slovak Republic,24may2020 10:18:14,SVK_2017_EU-SILC_V01_M_V03_A_GMD_ALL.DTA,High income,2016,1,0.9866072,0.9832371,0.9703473,0.0133928,0.0167629,0.0296527,GEN:      female,ECA,EU-SILC,Unknown,2016
0.2129618,0,0,1,0.270586392,0.7870381,SVK,Slovak Republic,24may2020 10:18:14,SVK_2017_EU-SILC_V01_M_V03_A_GMD_ALL.DTA,High income,2016,1,0.9958016,0.9958016,0.9956221,,,,AGE:    above 64,ECA,EU-SILC,Unknown,2016
0.2268244,0,0,1,0.293367213,0.7731757,SVK,Slovak Republic,24may2020 10:18:14,SVK_2017_EU-SILC_V01_M_V03_A_GMD_ALL.DTA,High income,2016,1,0.9948761,0.9930692,0.9902431,,,,EDU:     teriary,ECA,EU-SILC,Unknown,2016
0.3888618,0,0,1,0.636291104,0.6111382,SVK,Slovak Republic,24may2020 10:18:14,SVK_2017_EU-SILC_V01_M_V03_A_GMD_ALL.DTA,High income,2016,1,0.9865075,0.9818832,0.9674314,0.0134925,0.0181168,0.0325686,AGE:     15 - 64,ECA,EU-SILC,Unknown,2016
0.4754904,0,0,1,0.906542624,0.5245097,SVK,Slovak Republic,24may2020 10:18:14,SVK_2017_EU-SILC_V01_M_V03_A_GMD_ALL.DTA,High income,2016,1,0.985534,0.9813472,0.9550706,0.0144661,0.0186528,0.0449294,RUR:       rural,ECA,EU-SILC,Unknown,2016
,0,0,1,,,SVN,Slovenia,24may2020 10:18:14,SVN_2018_EU-SILC_V01_M_V01_A_GMD_ALL.DTA,High income,2017,1,,,,,,,RUR:       urban,ECA,EU-SILC,Unknown,2017
0.1944349,0,0,1,0.241364602,0.8055651,SVN,Slovenia,24may2020 10:18:14,SVN_2018_EU-SILC_V01_M_V01_A_GMD_ALL.DTA,High income,2017,1,1,1,0.9996933,,,,EDU:     teriary,ECA,EU-SILC,Unknown,2017
0.5672873,0,0,1,1.311002196,0.4327127,SVN,Slovenia,24may2020 10:18:14,SVN_2018_EU-SILC_V01_M_V01_A_GMD_ALL.DTA,High income,2017,1,1,1,0.9973255,,,,AGE:      0 - 14,ECA,EU-SILC,Unknown,2017
0.4099198,0,0,1,0.694684774,0.5900803,SVN,Slovenia,24may2020 10:18:14,SVN_2018_EU-SILC_V01_M_V01_A_GMD_ALL.DTA,High income,2017,1,1,1,0.9991358,,,,GEN:      female,ECA,EU-SILC,Unknown,2017
0.3819438,0,0,1,0.617975841,0.6180562,SVN,Slovenia,24may2020 10:18:14,SVN_2018_EU-SILC_V01_M_V01_A_GMD_ALL.DTA,High income,2017,1,1,1,0.9990523,,,,AGE:     15 - 64,ECA,EU-SILC,Unknown,2017
0.3898959,0,0,1,0.639064547,0.6101041,SVN,Slovenia,24may2020 10:18:14,SVN_2018_EU-SILC_V01_M_V01_A_GMD_ALL.DTA,High income,2017,1,1,1,0.9987981,,,,GEN:        male,ECA,EU-SILC,Unknown,2017
0.4291281,0,0,1,0.751706469,0.5708719,SVN,Slovenia,24may2020 10:18:14,SVN_2018_EU-SILC_V01_M_V01_A_GMD_ALL.DTA,High income,2017,1,1,1,0.9991487,,,,EDU:   secondary,ECA,EU-SILC,Unknown,2017
,0,0,1,,,SVN,Slovenia,24may2020 10:18:14,SVN_2018_EU-SILC_V01_M_V01_A_GMD_ALL.DTA,High income,2017,1,,,,,,,EDU: no eduation,ECA,EU-SILC,Unknown,2017
,0,0,1,,,SVN,Slovenia,24may2020 10:18:14,SVN_2018_EU-SILC_V01_M_V01_A_GMD_ALL.DTA,High income,2017,1,,,,,,,RUR:       rural,ECA,EU-SILC,Unknown,2017
,0,0,1,,,SVN,Slovenia,24may2020 10:18:14,SVN_2018_EU-SILC_V01_M_V01_A_GMD_ALL.DTA,High income,2017,1,,,,,,,EDU:     primary,ECA,EU-SILC,Unknown,2017
0.3268325,0,0,1,0.485514378,0.6731675,SVN,Slovenia,24may2020 10:18:14,SVN_2018_EU-SILC_V01_M_V01_A_GMD_ALL.DTA,High income,2017,1,1,1,1,,,,AGE:    above 64,ECA,EU-SILC,Unknown,2017
0.3821667,0,0,1,0.618559569,0.6178333,SWE,Sweden,24may2020 10:18:14,SWE_2018_EU-SILC_V01_M_V01_A_GMD_ALL.DTA,High income,2017,1,0.9970701,0.9970701,0.9946906,,,0.0053094,RUR:       urban,ECA,EU-SILC,Unknown,2017
0.4087911,0,0,1,0.691449503,0.5912089,SWE,Sweden,24may2020 10:18:14,SWE_2018_EU-SILC_V01_M_V01_A_GMD_ALL.DTA,High income,2017,1,0.9982452,0.9979012,0.9947937,,,,GEN:      female,ECA,EU-SILC,Unknown,2017
0.3670034,0,0,1,0.579787316,0.6329966,SWE,Sweden,24may2020 10:18:14,SWE_2018_EU-SILC_V01_M_V01_A_GMD_ALL.DTA,High income,2017,1,0.9962218,0.9959465,0.9930087,,,0.0069913,AGE:     15 - 64,ECA,EU-SILC,Unknown,2017
0.388667,0,0,1,0.635769703,0.611333,SWE,Sweden,24may2020 10:18:14,SWE_2018_EU-SILC_V01_M_V01_A_GMD_ALL.DTA,High income,2017,1,0.9967924,0.9967924,0.9951803,,,,GEN:        male,ECA,EU-SILC,Unknown,2017
0.4657589,0,0,1,0.871814055,0.5342411,SWE,Sweden,24may2020 10:18:14,SWE_2018_EU-SILC_V01_M_V01_A_GMD_ALL.DTA,High income,2017,1,0.999336,0.9984658,0.996198,,,,RUR:       rural,ECA,EU-SILC,Unknown,2017
0.6700176,0,0,1,2.030464655,0.3299824,SWE,Sweden,24may2020 10:18:14,SWE_2018_EU-SILC_V01_M_V01_A_GMD_ALL.DTA,High income,2017,1,0.9992189,0.9992189,0.9960573,,,,AGE:      0 - 14,ECA,EU-SILC,Unknown,2017
0.2672741,0,0,1,0.364766825,0.7327259,SWE,Sweden,24may2020 10:18:14,SWE_2018_EU-SILC_V01_M_V01_A_GMD_ALL.DTA,High income,2017,1,0.9975295,0.9975295,0.9958525,,,,EDU:     teriary,ECA,EU-SILC,Unknown,2017
0.3395012,0,0,1,0.514007215,0.6604989,SWE,Sweden,24may2020 10:18:14,SWE_2018_EU-SILC_V01_M_V01_A_GMD_ALL.DTA,High income,2017,1,0.9982975,0.9979118,0.995814,,,,EDU:   secondary,ECA,EU-SILC,Unknown,2017
,0,0,1,,,SWE,Sweden,24may2020 10:18:14,SWE_2018_EU-SILC_V01_M_V01_A_GMD_ALL.DTA,High income,2017,1,,,,,,,EDU: no eduation,ECA,EU-SILC,Unknown,2017
0.2776502,0,0,1,0.384370841,0.7223498,SWE,Sweden,24may2020 10:18:14,SWE_2018_EU-SILC_V01_M_V01_A_GMD_ALL.DTA,High income,2017,1,1,1,1,,,,AGE:    above 64,ECA,EU-SILC,Unknown,2017
0.540054,0,0,1,1.174168272,0.459946,SWE,Sweden,24may2020 10:18:14,SWE_2018_EU-SILC_V01_M_V01_A_GMD_ALL.DTA,High income,2017,1,1,1,1,,,,EDU:     primary,ECA,EU-SILC,Unknown,2017
0.3301862,0,0,1,0.492952147,0.6698139,SWZ,Eswatini,24may2020 10:18:14,SWZ_2016_HIES_V01_M_V01_A_GMD_ALL.DTA,Lower-middle income,2016,1,0.7651915,0.5512611,0.3465181,0.2348085,0.4487389,0.6534819,AGE:     15 - 64,SSA,HIES,CONS,2016
0.4114072,0,0,1,0.698967436,0.5885928,SWZ,Eswatini,24may2020 10:18:14,SWZ_2016_HIES_V01_M_V01_A_GMD_ALL.DTA,Lower-middle income,2016,1,0.6987379,0.4668057,0.2683359,0.3012621,0.5331944,0.7316641,GEN:      female,SSA,HIES,CONS,2016
0.4906591,0,0,1,0.963321618,0.5093409,SWZ,Eswatini,24may2020 10:18:14,SWZ_2016_HIES_V01_M_V01_A_GMD_ALL.DTA,Lower-middle income,2016,1,0.6340138,0.38633,0.1962909,0.3659863,0.61367,0.8037091,AGE:      0 - 14,SSA,HIES,CONS,2016
0.3872048,0,0,1,0.631866568,0.6127952,SWZ,Eswatini,24may2020 10:18:14,SWZ_2016_HIES_V01_M_V01_A_GMD_ALL.DTA,Lower-middle income,2016,1,0.7189794,0.4919223,0.2933689,0.2810206,0.5080777,0.7066311,GEN:        male,SSA,HIES,CONS,2016
0.275355,0,0,1,0.379986010,0.7246451,SWZ,Eswatini,24may2020 10:18:14,SWZ_2016_HIES_V01_M_V01_A_GMD_ALL.DTA,Lower-middle income,2016,1,0.8205698,0.5990517,0.3707173,0.1794302,0.4009483,0.6292827,EDU:   secondary,SSA,HIES,CONS,2016
,0,0,1,,0.9766492,SWZ,Eswatini,24may2020 10:18:14,SWZ_2016_HIES_V01_M_V01_A_GMD_ALL.DTA,Lower-middle income,2016,1,0.9866655,0.9637646,0.8837158,,,0.1162842,EDU:     teriary,SSA,HIES,CONS,2016
0.092311,0,0,1,0.101698930,0.907689,SWZ,Eswatini,24may2020 10:18:14,SWZ_2016_HIES_V01_M_V01_A_GMD_ALL.DTA,Lower-middle income,2016,1,0.9455665,0.844788,0.6624116,0.0544334,0.1552121,0.3375884,RUR:       urban,SSA,HIES,CONS,2016
0.544957,0,0,1,1.197594513,0.455043,SWZ,Eswatini,24may2020 10:18:14,SWZ_2016_HIES_V01_M_V01_A_GMD_ALL.DTA,Lower-middle income,2016,1,0.5692067,0.3102935,0.1383541,0.4307934,0.6897065,0.8616459,EDU: no eduation,SSA,HIES,CONS,2016
0.4620374,0,0,1,0.858865282,0.5379626,SWZ,Eswatini,24may2020 10:18:14,SWZ_2016_HIES_V01_M_V01_A_GMD_ALL.DTA,Lower-middle income,2016,1,0.6605871,0.398242,0.2023699,0.3394129,0.601758,0.7976301,AGE:    above 64,SSA,HIES,CONS,2016
0.4746196,0,0,1,0.903382768,0.5253804,SWZ,Eswatini,24may2020 10:18:14,SWZ_2016_HIES_V01_M_V01_A_GMD_ALL.DTA,Lower-middle income,2016,1,0.6399759,0.3920371,0.1840946,0.3600241,0.6079629,0.8159054,EDU:     primary,SSA,HIES,CONS,2016
0.4875283,0,0,1,0.951327264,0.5124717,SWZ,Eswatini,24may2020 10:18:14,SWZ_2016_HIES_V01_M_V01_A_GMD_ALL.DTA,Lower-middle income,2016,1,0.6407813,0.3744763,0.171374,0.3592187,0.6255237,0.828626,RUR:       rural,SSA,HIES,CONS,2016
0.3790261,0,0,1,0.610373641,0.6209739,SYC,Seychelles,24may2020 10:18:14,SYC_2013_HBS_V01_M_V02_A_GMD_ALL.DTA,High income,2013,1,0.9917553,0.9780615,0.9451,0.0082447,0.0219385,0.0549,RUR:       rural,SSA,HBS,INC,2013
0.4445817,0,0,1,0.800444818,0.5554183,SYC,Seychelles,24may2020 10:18:14,SYC_2013_HBS_V01_M_V02_A_GMD_ALL.DTA,High income,2013,1,0.9742041,0.9662803,0.9419169,,,,EDU: no eduation,SSA,HBS,INC,2013
0.3615516,0,0,1,0.566297292,0.6384484,SYC,Seychelles,24may2020 10:18:14,SYC_2013_HBS_V01_M_V02_A_GMD_ALL.DTA,High income,2013,1,0.9906505,0.9742684,0.9396423,0.0093495,0.0257316,0.0603577,AGE:     15 - 64,SSA,HBS,INC,2013
0.5565413,0,0,1,1.255001424,0.4434587,SYC,Seychelles,24may2020 10:18:14,SYC_2013_HBS_V01_M_V02_A_GMD_ALL.DTA,High income,2013,1,0.9779395,0.94159,0.882049,0.0220604,0.05841,0.117951,AGE:      0 - 14,SSA,HBS,INC,2013
0.298932,0,0,1,0.426395157,0.701068,SYC,Seychelles,24may2020 10:18:14,SYC_2013_HBS_V01_M_V02_A_GMD_ALL.DTA,High income,2013,1,0.9979403,0.9930583,0.9742467,,,,AGE:    above 64,SSA,HBS,INC,2013
0.3899278,0,0,1,0.639150356,0.6100721,SYC,Seychelles,24may2020 10:18:14,SYC_2013_HBS_V01_M_V02_A_GMD_ALL.DTA,High income,2013,1,0.9985961,0.9831598,0.9457527,,,0.0542473,EDU:     primary,SSA,HBS,INC,2013
0.3890824,0,0,1,0.636881962,0.6109176,SYC,Seychelles,24may2020 10:18:14,SYC_2013_HBS_V01_M_V02_A_GMD_ALL.DTA,High income,2013,1,0.9876696,0.9686897,0.9270737,0.0123303,0.0313103,0.0729263,EDU:   secondary,SSA,HBS,INC,2013
