countrycode,year,percentile_value,coverage,percentile,datatype,decile_within_percentile,countryname,region
BLR,2016,9.338385,N,10,consumption,8,Belarus,ECA
ISR,2016,9.518267,N,10,income,9,Israel,OHI
HUN,2016,9.857718,N,10,income,9,Hungary,ECA
LBN,2016,10.02575,N,10,consumption,9,Lebanon,MNA
PRT,2016,10.06155,N,10,income,9,Portugal,OHI
SVK,2016,11.30106,N,10,income,9,Slovak Republic,ECA
ESP,2016,11.44128,N,10,income,9,Spain,OHI
AZE,2016,11.4601,N,10,consumption,9,Azerbaijan,ECA
EST,2016,13.79211,N,10,income,9,Estonia,ECA
ITA,2016,14.24011,N,10,income,9,Italy,OHI
CZE,2016,16.02056,N,10,income,9,Czech Republic,ECA
KOR,2016,16.13792,N,10,income,9,Korea,OHI
SVN,2016,17.74412,N,10,income,9,Slovenia,ECA
CYP,2016,17.88476,N,10,income,9,Cyprus,OHI
GBR,2016,18.58918,N,10,income,9,United Kingdom,OHI
TWN,2016,19.39903,N,10,income,9,,
JPN,2016,19.61626,N,10,income,9,Japan,OHI
USA,2016,19.66495,N,10,income,9,United States,OHI
MLT,2016,19.77962,N,10,income,10,Malta,OHI
ARE,2016,20.39439,N,10,income,10,,
IRL,2016,20.4451,N,10,income,10,Ireland,OHI
CAN,2016,20.51266,N,10,income,10,Canada,OHI
DEU,2016,21.6646,N,10,income,10,Germany,OHI
BEL,2016,21.72775,N,10,income,10,Belgium,OHI
FRA,2016,22.20629,N,10,income,10,France,OHI
SWE,2016,23.81949,N,10,income,10,Sweden,OHI
AUS,2016,23.87587,N,10,income,10,Australia,OHI
AUT,2016,24.52102,N,10,income,10,Austria,OHI
FIN,2016,24.99273,N,10,income,10,Finland,OHI
NLD,2016,25.07863,N,10,income,10,Netherlands,OHI
DNK,2016,26.35731,N,10,income,10,Denmark,OHI
LUX,2016,27.97488,N,10,income,10,Luxembourg,OHI
ISL,2016,28.01308,N,10,income,10,Iceland,OHI
CHE,2016,28.39624,N,10,income,10,Switzerland,OHI
NOR,2016,32.57137,N,10,income,10,Norway,OHI
SSD,2016,0.3790372,N,20,consumption,1,South Sudan,SSA
CAF,2016,0.5057623,N,20,consumption,1,Central African Republic,SSA
ZMB,2016,0.6385283,N,20,consumption,1,Zambia,SSA
MDG,2016,0.6439845,N,20,consumption,1,Madagascar,SSA
COD,2016,0.666918,N,20,consumption,1,Congo,SSA
BDI,2016,0.728539,N,20,consumption,1,Burundi,SSA
MWI,2016,0.7506089,N,20,consumption,1,Malawi,SSA
GNB,2016,0.7723917,N,20,consumption,1,Guinea-Bissau,SSA
MOZ,2016,0.8104833,N,20,consumption,1,Mozambique,SSA
BEN,2016,0.9516883,N,20,consumption,1,Benin,SSA
LSO,2016,0.9772323,N,20,consumption,1,Lesotho,SSA
NGA,2016,0.9780783,N,20,consumption,1,Nigeria,SSA
TGO,2016,1.026759,N,20,consumption,1,Togo,SSA
RWA,2016,1.119758,N,20,consumption,1,Rwanda,SSA
COG,2016,1.182189,N,20,consumption,1,Congo,SSA
TCD,2016,1.19551,N,20,consumption,1,Chad,SSA
LBR,2016,1.23568,N,20,consumption,1,Liberia,SSA
TZA,2016,1.257141,N,20,consumption,2,Tanzania,SSA
MLI,2016,1.276996,N,20,consumption,2,Mali,SSA
NER,2016,1.307286,N,20,consumption,2,Niger,SSA
SLE,2016,1.33407,N,20,consumption,2,Sierra Leone,SSA
AGO,2016,1.345791,N,20,consumption,2,Angola,SSA
YEM,2016,1.355054,N,20,consumption,2,Yemen,MNA
KEN,2016,1.399769,N,20,consumption,2,Kenya,SSA
BFA,2016,1.451045,N,20,consumption,2,Burkina Faso,SSA
SEN,2016,1.502875,N,20,consumption,2,Senegal,SSA
UGA,2016,1.522202,N,20,consumption,2,Uganda,SSA
PNG,2016,1.580171,N,20,consumption,2,Papua New Guinea,EAP
ETH,2016,1.600618,N,20,consumption,2,Ethiopia,SSA
CIV,2016,1.624844,N,20,consumption,2,Cote d'Ivoire,SSA
GIN,2016,1.626353,N,20,consumption,2,Guinea,SSA
HTI,2016,1.659443,N,20,consumption,2,Haiti,LAC
SWZ,2016,1.661528,N,20,consumption,2,Eswatini,SSA
CMR,2016,1.705511,N,20,consumption,2,Cameroon,SSA
SLB,2016,1.711444,N,20,consumption,3,Solomon Islands,EAP
TLS,2016,1.835118,N,20,consumption,3,Timor-Leste,EAP
SYR,2016,1.86693,N,20,consumption,3,Syrian Arab Republic,MNA
DJI,2016,1.877652,N,20,consumption,3,Djibouti,MNA
COM,2016,1.93805,N,20,consumption,3,Comoros,SSA
ZAF,2016,1.956436,N,20,consumption,3,South Africa,SSA
SUR,2016,1.99872,N,20,income,3,Suriname,LAC
HND,2016,2.053151,N,20,income,3,Honduras,LAC
LAO,2016,2.077253,N,20,consumption,3,Lao People's Democratic Republic,EAP
BGD,2016,2.084643,N,20,consumption,3,Bangladesh,SAS
IND,2016,2.097365,A,20,consumption,3,India,SAS
IND,2016,2.097365,R,20,consumption,3,India,SAS
VUT,2016,2.106674,N,20,consumption,3,Vanuatu,EAP
ZWE,2016,2.112587,N,20,consumption,3,Zimbabwe,SSA
FSM,2016,2.160245,N,20,consumption,3,Micronesia,EAP
UZB,2016,2.200453,N,20,consumption,3,Uzbekistan,ECA
BWA,2016,2.212618,N,20,consumption,3,Botswana,SSA
STP,2016,2.278197,N,20,consumption,4,Sao Tome and Principe,SSA
NAM,2016,2.346285,N,20,consumption,4,Namibia,SSA
SDN,2016,2.34912,N,20,consumption,4,Sudan,SSA
GMB,2016,2.380981,N,20,consumption,4,Gambia,SSA
GHA,2016,2.488964,N,20,consumption,4,Ghana,SSA
IND,2016,2.511139,U,20,consumption,4,India,SAS
KIR,2016,2.546512,N,20,consumption,4,Kiribati,EAP
NPL,2016,2.563329,N,20,consumption,4,Nepal,SAS
IDN,2016,2.697679,A,20,consumption,4,Indonesia,EAP
IDN,2016,2.697679,R,20,consumption,4,Indonesia,EAP
PAK,2016,2.704651,N,20,consumption,4,Pakistan,SAS
PHL,2016,2.713196,N,20,consumption,4,Philippines,EAP
GAB,2016,2.732073,N,20,consumption,4,Gabon,SSA
BLZ,2016,2.758095,N,20,income,4,Belize,LAC
IDN,2016,2.771746,U,20,consumption,4,Indonesia,EAP
MRT,2016,2.835557,N,20,consumption,4,Mauritania,SSA
GTM,2016,2.995291,N,20,income,4,Guatemala,LAC
MMR,2016,3.009117,N,20,consumption,5,Myanmar,EAP
EGY,2016,3.354578,N,20,consumption,5,Egypt,MNA
KGZ,2016,3.490527,N,20,consumption,5,Kyrgyz Republic,ECA
TJK,2016,3.505191,N,20,consumption,5,Tajikistan,ECA
GEO,2016,3.528526,N,20,consumption,5,Georgia,ECA
CPV,2016,3.701502,N,20,consumption,5,Cabo Verde,SSA
TKM,2016,3.790279,N,20,consumption,5,Turkmenistan,ECA
BTN,2016,3.860924,N,20,consumption,5,Bhutan,SAS
LKA,2016,3.899297,N,20,consumption,5,Sri Lanka,SAS
TUV,2016,3.908927,N,20,consumption,5,Tuvalu,EAP
IRQ,2016,3.94207,N,20,consumption,5,Iraq,MNA
CHN,2016,3.98521,A,20,consumption,5,China,EAP
CHN,2016,3.98521,R,20,consumption,5,China,EAP
ARM,2016,4.025399,N,20,consumption,5,Armenia,ECA
MEX,2016,4.129788,N,20,consumption,5,Mexico,LAC
NIC,2016,4.223356,N,20,income,5,Nicaragua,LAC
ALB,2016,4.269126,N,20,consumption,5,Albania,ECA
SLV,2016,4.273391,N,20,income,6,El Salvador,LAC
JAM,2016,4.289035,N,20,consumption,6,Jamaica,LAC
COL,2016,4.320199,N,20,income,6,Colombia,LAC
GUY,2016,4.389521,N,20,income,6,Guyana,LAC
BOL,2016,4.594258,N,20,income,6,Bolivia,LAC
MNG,2016,4.594535,N,20,consumption,6,Mongolia,EAP
VNM,2016,4.647887,N,20,consumption,6,Vietnam,EAP
MAR,2016,4.779616,N,20,consumption,6,Morocco,MNA
WSM,2016,4.796285,N,20,consumption,6,Samoa,EAP
TON,2016,4.797654,N,20,consumption,6,Tonga,EAP
FJI,2016,4.808826,N,20,consumption,6,Fiji,EAP
PER,2016,4.817135,N,20,income,6,Peru,LAC
ECU,2016,4.971843,N,20,income,6,Ecuador,LAC
JOR,2016,5.128794,N,20,consumption,6,Jordan,MNA
XKX,2016,5.14354,N,20,consumption,6,Kosovo,ECA
SRB,2016,5.190534,N,20,income,6,Serbia,ECA
MKD,2016,5.261295,N,20,income,6,North Macedonia,ECA
DZA,2016,5.39132,N,20,consumption,6,Algeria,MNA
LCA,2016,5.501796,N,20,income,7,St. Lucia,LAC
BRA,2016,5.502967,N,20,income,7,Brazil,LAC
DOM,2016,5.508698,N,20,income,7,Dominican Republic,LAC
PRY,2016,5.634064,N,20,income,7,Paraguay,LAC
TUN,2016,5.79796,N,20,consumption,7,Tunisia,MNA
MDA,2016,5.84009,N,20,consumption,7,Moldova,ECA
MNE,2016,5.929685,N,20,income,7,Montenegro,ECA
PSE,2016,6.0984680000000004,N,20,consumption,7,West Bank and Gaza,MNA
MUS,2016,6.184948,N,20,consumption,7,Mauritius,SSA
ROU,2016,6.286939,N,20,consumption,7,Romania,ECA
IRN,2016,6.489044,N,20,consumption,7,Iran,MNA
KAZ,2016,6.60405,N,20,consumption,7,Kazakhstan,ECA
CHN,2016,6.660937,U,20,consumption,7,China,EAP
PAN,2016,7.140085,N,20,income,7,Panama,LAC
THA,2016,7.243008,N,20,consumption,7,Thailand,EAP
ARG,2016,7.456674,U,20,income,7,Argentina,LAC
CRI,2016,7.474093,N,20,income,7,Costa Rica,LAC
UKR,2016,7.540236,N,20,consumption,8,Ukraine,ECA
TUR,2016,7.702691,N,20,consumption,8,Turkey,ECA
BGR,2016,9.091032,N,20,income,8,Bulgaria,ECA
RUS,2016,9.174312,N,20,consumption,8,Russian Federation,ECA
MDV,2016,9.545832,N,20,consumption,8,Maldives,SAS
CHL,2016,9.567992,N,20,income,8,Chile,LAC
SYC,2016,9.713109,N,20,income,8,Seychelles,SSA
TTO,2016,9.795679,N,20,income,8,Trinidad and Tobago,LAC
POL,2016,9.959036,N,20,consumption,8,Poland,ECA
GRC,2016,10.53406,N,20,income,8,Greece,OHI
URY,2016,10.9208,N,20,income,8,Uruguay,LAC
HRV,2016,11.21817,N,20,income,8,Croatia,ECA
BLR,2016,11.3782,N,20,consumption,8,Belarus,ECA
BIH,2016,11.38079,N,20,consumption,8,Bosnia and Herzegovina,ECA
MYS,2016,11.6683,N,20,income,8,Malaysia,EAP
HUN,2016,12.12586,N,20,income,8,Hungary,ECA
LTU,2016,12.31264,N,20,income,8,Lithuania,ECA
LVA,2016,12.46283,N,20,income,9,Latvia,ECA
LBN,2016,13.08484,N,20,consumption,9,Lebanon,MNA
AZE,2016,13.09142,N,20,consumption,9,Azerbaijan,ECA
ISR,2016,14.21039,N,20,income,9,Israel,OHI
PRT,2016,14.26723,N,20,income,9,Portugal,OHI
SVK,2016,14.92964,N,20,income,9,Slovak Republic,ECA
ESP,2016,17.48347,N,20,income,9,Spain,OHI
EST,2016,17.99148,N,20,income,9,Estonia,ECA
CZE,2016,19.75519,N,20,income,9,Czech Republic,ECA
ITA,2016,20.35666,N,20,income,9,Italy,OHI
SVN,2016,22.21903,N,20,income,9,Slovenia,ECA
CYP,2016,22.30624,N,20,income,9,Cyprus,OHI
KOR,2016,22.49884,N,20,income,9,Korea,OHI
TWN,2016,24.24825,N,20,income,9,,
GBR,2016,24.38262,N,20,income,9,United Kingdom,OHI
JPN,2016,25.35902,N,20,income,9,Japan,OHI
IRL,2016,25.80853,N,20,income,9,Ireland,OHI
MLT,2016,25.81447,N,20,income,10,Malta,OHI
USA,2016,28.00899,N,20,income,10,United States,OHI
BEL,2016,28.67092,N,20,income,10,Belgium,OHI
DEU,2016,28.89418,N,20,income,10,Germany,OHI
FRA,2016,29.21683,N,20,income,10,France,OHI
CAN,2016,29.73476,N,20,income,10,Canada,OHI
ARE,2016,29.97158,N,20,income,10,,
AUS,2016,30.35714,N,20,income,10,Australia,OHI
FIN,2016,30.82963,N,20,income,10,Finland,OHI
NLD,2016,31.92624,N,20,income,10,Netherlands,OHI
AUT,2016,31.98974,N,20,income,10,Austria,OHI
SWE,2016,32.08875,N,20,income,10,Sweden,OHI
DNK,2016,33.26517,N,20,income,10,Denmark,OHI
ISL,2016,34.12833,N,20,income,10,Iceland,OHI
LUX,2016,36.79171,N,20,income,10,Luxembourg,OHI
CHE,2016,36.82989,N,20,income,10,Switzerland,OHI
NOR,2016,42.69867,N,20,income,10,Norway,OHI
SSD,2016,0.5203937,N,30,consumption,1,South Sudan,SSA
CAF,2016,0.6962445,N,30,consumption,1,Central African Republic,SSA
MDG,2016,0.7909066,N,30,consumption,1,Madagascar,SSA
COD,2016,0.8380868,N,30,consumption,1,Congo,SSA
ZMB,2016,0.8650296,N,30,consumption,1,Zambia,SSA
BDI,2016,0.8668057,N,30,consumption,1,Burundi,SSA
MWI,2016,0.9269605,N,30,consumption,1,Malawi,SSA
GNB,2016,0.9664877,N,30,consumption,1,Guinea-Bissau,SSA
MOZ,2016,1.020061,N,30,consumption,1,Mozambique,SSA
NGA,2016,1.242505,N,30,consumption,1,Nigeria,SSA
TGO,2016,1.293517,N,30,consumption,1,Togo,SSA
BEN,2016,1.329489,N,30,consumption,1,Benin,SSA
LSO,2016,1.347905,N,30,consumption,1,Lesotho,SSA
RWA,2016,1.360719,N,30,consumption,1,Rwanda,SSA
TZA,2016,1.483081,N,30,consumption,1,Tanzania,SSA
LBR,2016,1.494327,N,30,consumption,1,Liberia,SSA
MLI,2016,1.509872,N,30,consumption,1,Mali,SSA
NER,2016,1.526022,N,30,consumption,2,Niger,SSA
COG,2016,1.553778,N,30,consumption,2,Congo,SSA
SLE,2016,1.560417,N,30,consumption,2,Sierra Leone,SSA
TCD,2016,1.568426,N,30,consumption,2,Chad,SSA
YEM,2016,1.614854,N,30,consumption,2,Yemen,MNA
BFA,2016,1.667585,N,30,consumption,2,Burkina Faso,SSA
AGO,2016,1.671401,N,30,consumption,2,Angola,SSA
KEN,2016,1.694373,N,30,consumption,2,Kenya,SSA
SEN,2016,1.801424,N,30,consumption,2,Senegal,SSA
UGA,2016,1.815573,N,30,consumption,2,Uganda,SSA
ETH,2016,1.883052,N,30,consumption,2,Ethiopia,SSA
GIN,2016,1.943147,N,30,consumption,2,Guinea,SSA
CIV,2016,2.009897,N,30,consumption,2,Cote d'Ivoire,SSA
PNG,2016,2.032694,N,30,consumption,2,Papua New Guinea,EAP
SLB,2016,2.083478,N,30,consumption,2,Solomon Islands,EAP
TLS,2016,2.110989,N,30,consumption,2,Timor-Leste,EAP
SWZ,2016,2.148602,N,30,consumption,2,Eswatini,SSA
HTI,2016,2.154626,N,30,consumption,3,Haiti,LAC
SYR,2016,2.191864,N,30,consumption,3,Syrian Arab Republic,MNA
CMR,2016,2.215471,N,30,consumption,3,Cameroon,SSA
IND,2016,2.400708,A,30,consumption,3,India,SAS
IND,2016,2.400708,R,30,consumption,3,India,SAS
BGD,2016,2.406221,N,30,consumption,3,Bangladesh,SAS
DJI,2016,2.425555,N,30,consumption,3,Djibouti,MNA
LAO,2016,2.458622,N,30,consumption,3,Lao People's Democratic Republic,EAP
COM,2016,2.544625,N,30,consumption,3,Comoros,SSA
VUT,2016,2.567546,N,30,consumption,3,Vanuatu,EAP
UZB,2016,2.597722,N,30,consumption,3,Uzbekistan,ECA
ZAF,2016,2.630329,N,30,consumption,3,South Africa,SSA
ZWE,2016,2.635565,N,30,consumption,3,Zimbabwe,SSA
FSM,2016,2.687003,N,30,consumption,3,Micronesia,EAP
STP,2016,2.70103,N,30,consumption,3,Sao Tome and Principe,SSA
SDN,2016,2.750953,N,30,consumption,3,Sudan,SSA
BWA,2016,2.786359,N,30,consumption,3,Botswana,SSA
GMB,2016,2.797953,N,30,consumption,4,Gambia,SSA
HND,2016,2.904325,N,30,income,4,Honduras,LAC
NPL,2016,2.98139,N,30,consumption,4,Nepal,SAS
IND,2016,2.988621,U,30,consumption,4,India,SAS
PAK,2016,3.087667,N,30,consumption,4,Pakistan,SAS
GHA,2016,3.112868,N,30,consumption,4,Ghana,SSA
IDN,2016,3.132413,A,30,consumption,4,Indonesia,EAP
IDN,2016,3.132413,R,30,consumption,4,Indonesia,EAP
KIR,2016,3.14086,N,30,consumption,4,Kiribati,EAP
SUR,2016,3.143058,N,30,income,4,Suriname,LAC
NAM,2016,3.157647,N,30,consumption,4,Namibia,SSA
PHL,2016,3.248918,N,30,consumption,4,Philippines,EAP
GAB,2016,3.386717,N,30,consumption,4,Gabon,SSA
MRT,2016,3.42183,N,30,consumption,4,Mauritania,SSA
MMR,2016,3.528761,N,30,consumption,4,Myanmar,EAP
IDN,2016,3.531328,U,30,consumption,4,Indonesia,EAP
BLZ,2016,3.771354,N,30,income,4,Belize,LAC
EGY,2016,3.817373,N,30,consumption,5,Egypt,MNA
GTM,2016,3.861893,N,30,income,5,Guatemala,LAC
KGZ,2016,3.949991,N,30,consumption,5,Kyrgyz Republic,ECA
TJK,2016,4.21276,N,30,consumption,5,Tajikistan,ECA
GEO,2016,4.376311,N,30,consumption,5,Georgia,ECA
CPV,2016,4.563151,N,30,consumption,5,Cabo Verde,SSA
IRQ,2016,4.583675,N,30,consumption,5,Iraq,MNA
LKA,2016,4.628586,N,30,consumption,5,Sri Lanka,SAS
BTN,2016,4.668305,N,30,consumption,5,Bhutan,SAS
TKM,2016,4.711607,N,30,consumption,5,Turkmenistan,ECA
ARM,2016,4.730886,N,30,consumption,5,Armenia,ECA
CHN,2016,4.758568,A,30,consumption,5,China,EAP
CHN,2016,4.758568,R,30,consumption,5,China,EAP
TUV,2016,4.841305,N,30,consumption,5,Tuvalu,EAP
MEX,2016,5.064462,N,30,consumption,5,Mexico,LAC
ALB,2016,5.146116,N,30,consumption,5,Albania,ECA
NIC,2016,5.302951,N,30,income,5,Nicaragua,LAC
SLV,2016,5.347565,N,30,income,6,El Salvador,LAC
JAM,2016,5.394486,N,30,consumption,6,Jamaica,LAC
MNG,2016,5.444487,N,30,consumption,6,Mongolia,EAP
FJI,2016,5.626637,N,30,consumption,6,Fiji,EAP
COL,2016,5.632069,N,30,income,6,Colombia,LAC
VNM,2016,5.658507,N,30,consumption,6,Vietnam,EAP
WSM,2016,5.677382,N,30,consumption,6,Samoa,EAP
MAR,2016,5.701724,N,30,consumption,6,Morocco,MNA
GUY,2016,5.873745,N,30,income,6,Guyana,LAC
TON,2016,5.924684,N,30,consumption,6,Tonga,EAP
XKX,2016,5.951371,N,30,consumption,6,Kosovo,ECA
JOR,2016,5.96783,N,30,consumption,6,Jordan,MNA
DZA,2016,6.228263,N,30,consumption,6,Algeria,MNA
ECU,2016,6.307672,N,30,income,6,Ecuador,LAC
BOL,2016,6.331257,N,30,income,6,Bolivia,LAC
PER,2016,6.46865,N,30,income,6,Peru,LAC
MDA,2016,6.673575,N,30,consumption,6,Moldova,ECA
SRB,2016,6.851505,N,30,income,6,Serbia,ECA
MKD,2016,6.875493,N,30,income,7,North Macedonia,ECA
TUN,2016,6.920103,N,30,consumption,7,Tunisia,MNA
DOM,2016,7.003075,N,30,income,7,Dominican Republic,LAC
PSE,2016,7.181292,N,30,consumption,7,West Bank and Gaza,MNA
PRY,2016,7.257943,N,30,income,7,Paraguay,LAC
MUS,2016,7.427441,N,30,consumption,7,Mauritius,SSA
LCA,2016,7.475243,N,30,income,7,St. Lucia,LAC
KAZ,2016,7.487814,N,30,consumption,7,Kazakhstan,ECA
BRA,2016,7.543102,N,30,income,7,Brazil,LAC
ROU,2016,7.564777,N,30,consumption,7,Romania,ECA
MNE,2016,7.802619,N,30,income,7,Montenegro,ECA
IRN,2016,8.036861,N,30,consumption,7,Iran,MNA
CHN,2016,8.291481,U,30,consumption,7,China,EAP
UKR,2016,8.593732,N,30,consumption,7,Ukraine,ECA
THA,2016,8.607937,N,30,consumption,7,Thailand,EAP
TUR,2016,9.487416,N,30,consumption,7,Turkey,ECA
CRI,2016,9.59197,N,30,income,7,Costa Rica,LAC
ARG,2016,9.794485,U,30,income,8,Argentina,LAC
PAN,2016,9.850191,N,30,income,8,Panama,LAC
RUS,2016,11.0023,N,30,consumption,8,Russian Federation,ECA
MDV,2016,11.31824,N,30,consumption,8,Maldives,SAS
BGR,2016,11.34089,N,30,income,8,Bulgaria,ECA
CHL,2016,11.63551,N,30,income,8,Chile,LAC
POL,2016,11.68682,N,30,consumption,8,Poland,ECA
SYC,2016,11.74257,N,30,income,8,Seychelles,SSA
TTO,2016,12.67213,N,30,income,8,Trinidad and Tobago,LAC
BLR,2016,13.05313,N,30,consumption,8,Belarus,ECA
GRC,2016,13.36927,N,30,income,8,Greece,OHI
HRV,2016,13.69957,N,30,income,8,Croatia,ECA
BIH,2016,13.78531,N,30,consumption,8,Bosnia and Herzegovina,ECA
URY,2016,13.94213,N,30,income,8,Uruguay,LAC
AZE,2016,14.48023,N,30,consumption,8,Azerbaijan,ECA
MYS,2016,14.52784,N,30,income,8,Malaysia,EAP
LVA,2016,14.83115,N,30,income,8,Latvia,ECA
HUN,2016,14.92232,N,30,income,9,Hungary,ECA
LTU,2016,15.30286,N,30,income,9,Lithuania,ECA
LBN,2016,15.42966,N,30,consumption,9,Lebanon,MNA
PRT,2016,17.23018,N,30,income,9,Portugal,OHI
SVK,2016,17.44731,N,30,income,9,Slovak Republic,ECA
ISR,2016,19.33954,N,30,income,9,Israel,OHI
EST,2016,20.65014,N,30,income,9,Estonia,ECA
CZE,2016,22.37787,N,30,income,9,Czech Republic,ECA
ESP,2016,22.40966,N,30,income,9,Spain,OHI
ITA,2016,25.36778,N,30,income,9,Italy,OHI
SVN,2016,25.77641,N,30,income,9,Slovenia,ECA
CYP,2016,26.05308,N,30,income,9,Cyprus,OHI
KOR,2016,27.10593,N,30,income,9,Korea,OHI
TWN,2016,28.49115,N,30,income,9,,
GBR,2016,29.52863,N,30,income,9,United Kingdom,OHI
JPN,2016,29.63849,N,30,income,9,Japan,OHI
MLT,2016,29.9487,N,30,income,9,Malta,OHI
IRL,2016,31.15388,N,30,income,10,Ireland,OHI
DEU,2016,34.42921,N,30,income,10,Germany,OHI
FRA,2016,34.48354,N,30,income,10,France,OHI
BEL,2016,34.65456,N,30,income,10,Belgium,OHI
FIN,2016,35.29617,N,30,income,10,Finland,OHI
USA,2016,35.58957,N,30,income,10,United States,OHI
AUS,2016,36.49423,N,30,income,10,Australia,OHI
CAN,2016,36.96782,N,30,income,10,Canada,OHI
NLD,2016,37.20768,N,30,income,10,Netherlands,OHI
DNK,2016,37.73267,N,30,income,10,Denmark,OHI
AUT,2016,37.87304,N,30,income,10,Austria,OHI
SWE,2016,38.40292,N,30,income,10,Sweden,OHI
ARE,2016,39.28765,N,30,income,10,,
ISL,2016,39.47228,N,30,income,10,Iceland,OHI
CHE,2016,43.73816,N,30,income,10,Switzerland,OHI
LUX,2016,45.1484,N,30,income,10,Luxembourg,OHI
NOR,2016,49.59118,N,30,income,10,Norway,OHI
SSD,2016,0.6537072,N,40,consumption,1,South Sudan,SSA
CAF,2016,0.8927812,N,40,consumption,1,Central African Republic,SSA
MDG,2016,0.9408977,N,40,consumption,1,Madagascar,SSA
COD,2016,1.013743,N,40,consumption,1,Congo,SSA
BDI,2016,1.015748,N,40,consumption,1,Burundi,SSA
MWI,2016,1.113557,N,40,consumption,1,Malawi,SSA
ZMB,2016,1.137643,N,40,consumption,1,Zambia,SSA
GNB,2016,1.172376,N,40,consumption,1,Guinea-Bissau,SSA
MOZ,2016,1.240914,N,40,consumption,1,Mozambique,SSA
NGA,2016,1.522065,N,40,consumption,1,Nigeria,SSA
RWA,2016,1.601657,N,40,consumption,1,Rwanda,SSA
TGO,2016,1.603686,N,40,consumption,1,Togo,SSA
BEN,2016,1.606993,N,40,consumption,1,Benin,SSA
TZA,2016,1.736366,N,40,consumption,1,Tanzania,SSA
MLI,2016,1.736648,N,40,consumption,1,Mali,SSA
LBR,2016,1.777451,N,40,consumption,1,Liberia,SSA
NER,2016,1.791398,N,40,consumption,1,Niger,SSA
SLE,2016,1.794026,N,40,consumption,2,Sierra Leone,SSA
LSO,2016,1.844512,N,40,consumption,2,Lesotho,SSA
YEM,2016,1.858149,N,40,consumption,2,Yemen,MNA
BFA,2016,1.876634,N,40,consumption,2,Burkina Faso,SSA
TCD,2016,1.984355,N,40,consumption,2,Chad,SSA
COG,2016,1.993453,N,40,consumption,2,Congo,SSA
KEN,2016,2.010927,N,40,consumption,2,Kenya,SSA
AGO,2016,2.062246,N,40,consumption,2,Angola,SSA
UGA,2016,2.104223,N,40,consumption,2,Uganda,SSA
SEN,2016,2.202834,N,40,consumption,2,Senegal,SSA
ETH,2016,2.209752,N,40,consumption,2,Ethiopia,SSA
GIN,2016,2.252836,N,40,consumption,2,Guinea,SSA
TLS,2016,2.373224,N,40,consumption,2,Timor-Leste,EAP
CIV,2016,2.404469,N,40,consumption,2,Cote d'Ivoire,SSA
SLB,2016,2.445098,N,40,consumption,2,Solomon Islands,EAP
SYR,2016,2.532689,N,40,consumption,2,Syrian Arab Republic,MNA
PNG,2016,2.555218,N,40,consumption,2,Papua New Guinea,EAP
HTI,2016,2.598394,N,40,consumption,3,Haiti,LAC
SWZ,2016,2.683046,N,40,consumption,3,Eswatini,SSA
IND,2016,2.683358,A,40,consumption,3,India,SAS
IND,2016,2.683358,R,40,consumption,3,India,SAS
BGD,2016,2.736899,N,40,consumption,3,Bangladesh,SAS
LAO,2016,2.844627,N,40,consumption,3,Lao People's Democratic Republic,EAP
CMR,2016,2.866865,N,40,consumption,3,Cameroon,SSA
UZB,2016,2.962396,N,40,consumption,3,Uzbekistan,ECA
VUT,2016,3.059863,N,40,consumption,3,Vanuatu,EAP
DJI,2016,3.066442,N,40,consumption,3,Djibouti,MNA
STP,2016,3.118384,N,40,consumption,3,Sao Tome and Principe,SSA
SDN,2016,3.163317,N,40,consumption,3,Sudan,SSA
ZWE,2016,3.211348,N,40,consumption,3,Zimbabwe,SSA
COM,2016,3.22501,N,40,consumption,3,Comoros,SSA
GMB,2016,3.246412,N,40,consumption,3,Gambia,SSA
FSM,2016,3.254146,N,40,consumption,3,Micronesia,EAP
ZAF,2016,3.384375,N,40,consumption,3,South Africa,SSA
BWA,2016,3.437493,N,40,consumption,4,Botswana,SSA
NPL,2016,3.463212,N,40,consumption,4,Nepal,SAS
IND,2016,3.482689,U,40,consumption,4,India,SAS
PAK,2016,3.483108,N,40,consumption,4,Pakistan,SAS
IDN,2016,3.65902,A,40,consumption,4,Indonesia,EAP
IDN,2016,3.65902,R,40,consumption,4,Indonesia,EAP
KIR,2016,3.736193,N,40,consumption,4,Kiribati,EAP
PHL,2016,3.85848,N,40,consumption,4,Philippines,EAP
GHA,2016,3.867663,N,40,consumption,4,Ghana,SSA
HND,2016,3.8947600000000002,N,40,income,4,Honduras,LAC
SUR,2016,3.926479,N,40,income,4,Suriname,LAC
MMR,2016,4.031115,N,40,consumption,4,Myanmar,EAP
GAB,2016,4.032435,N,40,consumption,4,Gabon,SSA
MRT,2016,4.035413,N,40,consumption,4,Mauritania,SSA
NAM,2016,4.131616,N,40,consumption,4,Namibia,SSA
EGY,2016,4.271057,N,40,consumption,4,Egypt,MNA
IDN,2016,4.345381,U,40,consumption,4,Indonesia,EAP
KGZ,2016,4.386077,N,40,consumption,5,Kyrgyz Republic,ECA
BLZ,2016,4.6956,N,40,income,5,Belize,LAC
GTM,2016,4.817747,N,40,income,5,Guatemala,LAC
TJK,2016,4.888466,N,40,consumption,5,Tajikistan,ECA
GEO,2016,5.204578,N,40,consumption,5,Georgia,ECA
IRQ,2016,5.242561,N,40,consumption,5,Iraq,MNA
